position_id,token_address,token_symbol,代币地址,代币符号,status,paper_entry_time,entry_time,paper_entry_price,entry_price,entry_quote_source,paper_size_sol,position_sol,paper_size_usd,estimated_token_amount,candidate_discovered_at,discovery_market_cap_usd,signal_time,signal_level,signal_type,signal_market_cap_usd,wallet_decision_time,wallet_structure_status,wallet_structure_score,wallet_risk_score,counterparty_pressure_score,data_quality_score,entry_market_cap_usd,entry_liquidity_usd,entry_holder_count,entry_delay_from_discovery_sec,entry_delay_from_signal_sec,entry_market_cap_change_from_discovery_pct,entry_market_cap_change_from_signal_pct,market_cap_context_status,wallet_exit_action,wallet_exit_trigger_time,wallet_exit_trigger_type,shadow_hold_tracking,shadow_hold_price_15m,shadow_hold_price_30m,shadow_hold_price_60m,missed_profit_pct,avoided_drawdown_pct,false_exit_flag,最终收益率_pct,exit_reason,remaining_pct,stop_price,take_profit_rules,triggered_tps,max_price,min_price,last_price,last_update_time,strategy_type,quote_security_state,scope_note,最大浮盈_pct,最大浮亏_pct,已触发止盈次数,当前收益率_pct,exit_time,exit_price,wallet_position_action,failure_type,failure_reason,wallet_structure_factor,wallet_structure_reason,wallet_evidence_level,entry_price_mode,signal_entry_price,live_entry_price,signal_pnl_pct,live_pnl_pct,entry_price_diff_pct,cost_model,cost_buffer_pct,wallet_exit_monitor_reason,entry_raw_quote_price,entry_simulated_price,entry_slippage_pct,entry_fee_sol,discovery_liquidity_usd,discovery_holder_count,discovery_source,signal_price,wallet_decision_market_cap_usd,paper_entry_market_cap_usd,paper_entry_snapshot
paper-7soYuSPe1LaJ9V37W7ZGDB5Xwxi41LUWjRT3AEQGpump-2026-05-03T09:06:32Z,,,7soYuSPe1LaJ9V37W7ZGDB5Xwxi41LUWjRT3AEQGpump,WOLVERINE,CLOSED,,2026-04-28 16:24:00 UTC,,0.0001444692968918633,,,0.177725,,,,,,S4_强确认信号,,,,WALLET_BLOCK,32.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,-7.6928,钱包结构触发纸面强制退出,100.0,5.9818622084000004e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.0001444692968918633,0.0001444692968918633,0.0001444692968918633,2026-05-03T09:06:32Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-03T09:17:00Z,0.0001333555016401,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,"发现分发侧钱包 12 个；对手盘压力高，接盘/套牢筹码占比偏高；缺失字段：wallet_address, role, game_side, evidence_level；筹码控制状态机：CONTROL_BREAK_OR_DISTRIBUTION；筹码控制状态机：WALLET_BLOCK；筹码控制状态机：DISTRIBUTION_ACTIVE",E4,live,6.9610509e-05,0.0001444692968918633,107.5395,0.0,107.5395,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-ARea51UmRfn22Ds7KwFZirSMEEn1gtBdrhW4zLeveeV1-2026-05-03T09:17:00Z,,,ARea51UmRfn22Ds7KwFZirSMEEn1gtBdrhW4zLeveeV1,AALIEN,CLOSED,,2026-04-30 16:34:00 UTC,,0.0004017332354351506,,,0.185696,,,,,,S4_强确认信号,,,,WALLET_BLOCK,48.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,7.9411,钱包结构触发纸面强制退出,100.0,4.1728307712e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.0004017332354351506,0.0004017332354351506,0.0004017332354351506,2026-05-03T09:17:00Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-03T09:27:28Z,0.0004336353632715129,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,"发现分发侧钱包 16 个；对手盘压力高，接盘/套牢筹码占比偏高；缺失字段：wallet_address, role, game_side, evidence_level；筹码控制状态机：CONTROL_BREAK_OR_DISTRIBUTION；筹码控制状态机：WALLET_BLOCK；筹码控制状态机：DISTRIBUTION_ACTIVE",E4,live,4.8220098e-05,0.0004017332354351506,733.1241,0.0,733.1241,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-6Xipib7UavxaXvWDhepFpU4NzypozVBPvNNjxTdXpump-2026-05-03T09:17:00Z,,,6Xipib7UavxaXvWDhepFpU4NzypozVBPvNNjxTdXpump,MILF,CLOSED,,2026-04-29 18:55:00 UTC,,5.046689397722156e-05,,,0.142401,,,,,,S4_强确认信号,,,,WALLET_BLOCK,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,-2.2362,钱包结构触发纸面强制退出,100.0,2.6264953804000002e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],5.046689397722156e-05,5.046689397722156e-05,5.046689397722156e-05,2026-05-03T09:17:00Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-03T09:27:28Z,4.933837792130375e-05,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,"发现分发侧钱包 5 个；对手盘压力高，接盘/套牢筹码占比偏高；缺失字段：wallet_address, role, game_side, evidence_level；筹码控制状态机：CONTROL_BREAK_OR_DISTRIBUTION；筹码控制状态机：WALLET_BLOCK；筹码控制状态机：DISTRIBUTION_ACTIVE",E4,live,3.1857951e-05,5.046689397722156e-05,58.4122,0.0,58.4122,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-ARea51UmRfn22Ds7KwFZirSMEEn1gtBdrhW4zLeveeV1-2026-05-03T09:27:28Z,,,ARea51UmRfn22Ds7KwFZirSMEEn1gtBdrhW4zLeveeV1,AALIEN,CLOSED,,2026-04-30 16:34:00 UTC,,0.0004336353632715129,,,0.185696,,,,,,S4_强确认信号,,,,WALLET_BLOCK,48.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,-5.9598,钱包结构触发纸面强制退出,100.0,4.1728307712e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.0004336353632715129,0.0004336353632715129,0.0004336353632715129,2026-05-03T09:27:28Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-03T09:38:03Z,0.00040779139944054543,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,"发现分发侧钱包 16 个；对手盘压力高，接盘/套牢筹码占比偏高；缺失字段：wallet_address, role, game_side, evidence_level；筹码控制状态机：CONTROL_BREAK_OR_DISTRIBUTION；筹码控制状态机：WALLET_BLOCK；筹码控制状态机：DISTRIBUTION_ACTIVE",E4,live,4.8220098e-05,0.0004336353632715129,799.2835,0.0,799.2835,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-7soYuSPe1LaJ9V37W7ZGDB5Xwxi41LUWjRT3AEQGpump-2026-05-03T09:27:28Z,,,7soYuSPe1LaJ9V37W7ZGDB5Xwxi41LUWjRT3AEQGpump,WOLVERINE,CLOSED,,2026-04-28 16:24:00 UTC,,0.00016578039657502464,,,0.177725,,,,,,S4_强确认信号,,,,WALLET_BLOCK,32.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,0.5146,钱包结构触发纸面强制退出,100.0,5.9818622084000004e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.00016578039657502464,0.00016578039657502464,0.00016578039657502464,2026-05-03T09:27:28Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-03T09:38:03Z,0.00016663358506232637,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,"发现分发侧钱包 12 个；对手盘压力高，接盘/套牢筹码占比偏高；缺失字段：wallet_address, role, game_side, evidence_level；筹码控制状态机：CONTROL_BREAK_OR_DISTRIBUTION；筹码控制状态机：WALLET_BLOCK；筹码控制状态机：DISTRIBUTION_ACTIVE",E4,live,6.9610509e-05,0.00016578039657502464,138.1543,0.0,138.1543,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-ARea51UmRfn22Ds7KwFZirSMEEn1gtBdrhW4zLeveeV1-2026-05-03T09:38:03Z,,,ARea51UmRfn22Ds7KwFZirSMEEn1gtBdrhW4zLeveeV1,AALIEN,CLOSED,,2026-04-30 16:34:00 UTC,,0.00040779139944054543,,,0.185696,,,,,,S4_强确认信号,,,,WALLET_BLOCK,48.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,-0.3379,钱包结构触发纸面强制退出,100.0,4.1728307712e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.00040779139944054543,0.00040779139944054543,0.00040779139944054543,2026-05-03T09:38:03Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-03T09:48:25Z,0.0004064133525575933,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,"发现分发侧钱包 16 个；对手盘压力高，接盘/套牢筹码占比偏高；缺失字段：wallet_address, role, game_side, evidence_level；筹码控制状态机：CONTROL_BREAK_OR_DISTRIBUTION；筹码控制状态机：WALLET_BLOCK；筹码控制状态机：DISTRIBUTION_ACTIVE",E4,live,4.8220098e-05,0.00040779139944054543,745.6876,0.0,745.6876,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-7soYuSPe1LaJ9V37W7ZGDB5Xwxi41LUWjRT3AEQGpump-2026-05-03T09:38:03Z,,,7soYuSPe1LaJ9V37W7ZGDB5Xwxi41LUWjRT3AEQGpump,WOLVERINE,CLOSED,,2026-04-28 16:24:00 UTC,,0.00016663358506232637,,,0.177725,,,,,,S4_强确认信号,,,,WALLET_BLOCK,32.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,-5.9951,钱包结构触发纸面强制退出,100.0,5.9818622084000004e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.00016663358506232637,0.00016663358506232637,0.00016663358506232637,2026-05-03T09:38:03Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-03T09:48:25Z,0.0001566437254159159,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,"发现分发侧钱包 12 个；对手盘压力高，接盘/套牢筹码占比偏高；缺失字段：wallet_address, role, game_side, evidence_level；筹码控制状态机：CONTROL_BREAK_OR_DISTRIBUTION；筹码控制状态机：WALLET_BLOCK；筹码控制状态机：DISTRIBUTION_ACTIVE",E4,live,6.9610509e-05,0.00016663358506232637,139.3799,0.0,139.3799,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-3pCyU31quPpsVYaC5TxtXpe6sR1KXSLzk5TkZgXGpump-2026-05-03T09:38:03Z,,,3pCyU31quPpsVYaC5TxtXpe6sR1KXSLzk5TkZgXGpump,GOP,CLOSED,,2026-04-28 03:41:00 UTC,,0.000511118943001628,,,0.040857,,,,,,S4_强确认信号,,,,WALLET_BLOCK,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,-1.729,钱包结构触发纸面强制退出,100.0,4.3020797384e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.000511118943001628,0.000511118943001628,0.000511118943001628,2026-05-03T09:38:03Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-03T09:48:25Z,0.0005022819406748282,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,"发现分发侧钱包 53 个；缺失字段：wallet_address, role, game_side, evidence_level；筹码控制状态机：CONTROL_BREAK_OR_DISTRIBUTION；筹码控制状态机：WALLET_BLOCK；筹码控制状态机：DISTRIBUTION_ACTIVE",E4,live,0.00011084533,0.000511118943001628,361.11,0.0,361.11,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-ARea51UmRfn22Ds7KwFZirSMEEn1gtBdrhW4zLeveeV1-2026-05-03T09:48:25Z,,,ARea51UmRfn22Ds7KwFZirSMEEn1gtBdrhW4zLeveeV1,AALIEN,CLOSED,,2026-04-30 16:34:00 UTC,,0.0004064133525575933,,,0.185696,,,,,,S4_强确认信号,,,,WALLET_BLOCK,48.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,0.3685,钱包结构触发纸面强制退出,100.0,4.1728307712e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.0004064133525575933,0.0004064133525575933,0.0004064133525575933,2026-05-03T09:48:25Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-03T09:58:54Z,0.00040791105173227363,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,"发现分发侧钱包 16 个；对手盘压力高，接盘/套牢筹码占比偏高；缺失字段：wallet_address, role, game_side, evidence_level；筹码控制状态机：CONTROL_BREAK_OR_DISTRIBUTION；筹码控制状态机：WALLET_BLOCK；筹码控制状态机：DISTRIBUTION_ACTIVE",E4,live,4.8220098e-05,0.0004064133525575933,742.8298,0.0,742.8298,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-ARea51UmRfn22Ds7KwFZirSMEEn1gtBdrhW4zLeveeV1-2026-05-03T09:58:54Z,,,ARea51UmRfn22Ds7KwFZirSMEEn1gtBdrhW4zLeveeV1,AALIEN,CLOSED,,2026-04-30 16:34:00 UTC,,0.00040791105173227363,,,0.185696,,,,,,S4_强确认信号,,,,WALLET_BLOCK,48.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,-1.6631,钱包结构触发纸面强制退出,100.0,4.1728307712e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.00040791105173227363,0.00040791105173227363,0.00040791105173227363,2026-05-03T09:58:54Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-03T10:09:28Z,0.0004011271558621601,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,"发现分发侧钱包 16 个；对手盘压力高，接盘/套牢筹码占比偏高；缺失字段：wallet_address, role, game_side, evidence_level；筹码控制状态机：CONTROL_BREAK_OR_DISTRIBUTION；筹码控制状态机：WALLET_BLOCK；筹码控制状态机：DISTRIBUTION_ACTIVE",E4,live,4.8220098e-05,0.00040791105173227363,745.9358,0.0,745.9358,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-6Xipib7UavxaXvWDhepFpU4NzypozVBPvNNjxTdXpump-2026-05-03T09:58:54Z,,,6Xipib7UavxaXvWDhepFpU4NzypozVBPvNNjxTdXpump,MILF,CLOSED,,2026-04-29 18:55:00 UTC,,5.091932815547897e-05,,,0.142401,,,,,,S4_强确认信号,,,,WALLET_BLOCK,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,-1.9538,钱包结构触发纸面强制退出,100.0,2.6264953804000002e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],5.091932815547897e-05,5.091932815547897e-05,5.091932815547897e-05,2026-05-03T09:58:54Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-03T10:09:28Z,4.9924482175758005e-05,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,"发现分发侧钱包 5 个；对手盘压力高，接盘/套牢筹码占比偏高；缺失字段：wallet_address, role, game_side, evidence_level；筹码控制状态机：CONTROL_BREAK_OR_DISTRIBUTION；筹码控制状态机：WALLET_BLOCK；筹码控制状态机：DISTRIBUTION_ACTIVE",E4,live,3.1857951e-05,5.091932815547897e-05,59.8324,0.0,59.8324,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-3pCyU31quPpsVYaC5TxtXpe6sR1KXSLzk5TkZgXGpump-2026-05-03T09:58:54Z,,,3pCyU31quPpsVYaC5TxtXpe6sR1KXSLzk5TkZgXGpump,GOP,CLOSED,,2026-04-28 03:41:00 UTC,,0.0005057348407797846,,,0.040857,,,,,,S4_强确认信号,,,,WALLET_BLOCK,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,2.634,钱包结构触发纸面强制退出,100.0,4.3020797384e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.0005057348407797846,0.0005057348407797846,0.0005057348407797846,2026-05-03T09:58:54Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-03T10:09:28Z,0.0005190559686536042,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,"发现分发侧钱包 53 个；缺失字段：wallet_address, role, game_side, evidence_level；筹码控制状态机：CONTROL_BREAK_OR_DISTRIBUTION；筹码控制状态机：WALLET_BLOCK；筹码控制状态机：DISTRIBUTION_ACTIVE",E4,live,0.00011084533,0.0005057348407797846,356.2527,0.0,356.2527,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-Hx2CNHde124aDvhyviusCAkp9nnEYEwfefghHRqgpump-2026-05-03T11:14:23Z,Hx2CNHde124aDvhyviusCAkp9nnEYEwfefghHRqgpump,Gigadowns,Hx2CNHde124aDvhyviusCAkp9nnEYEwfefghHRqgpump,Gigadowns,CLOSED,2026-05-03T11:14:23Z,2026-05-03 10:26:00 UTC,5.358195271868577e-05,5.358195271868577e-05,okx_market_price,0.071587,0.071587,0.0,1336.02820293,,,2026-05-03 10:26:00 UTC,S4_强确认信号,SIKK-B 控盘箱体突破回踩,,2026-05-03T11:14:23Z,WALLET_BLOCK,0.0,100.0,100.0,100.0,,,,,,,,UNKNOWN_ENTRY,,,,,,,,,,,-91.1099,命中纸面止损,100.0,4.2251477892e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],5.358195271868577e-05,4.763464041332018e-06,4.763464041332018e-06,2026-05-04T01:23:21Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,纸面持仓，不执行真实 swap。,0.0,-91.1099,0,-17.8866,2026-05-04T01:23:21Z,4.763464041332018e-06,EXIT_MONITOR,,,1.0,"发现分发侧钱包 4 个；对手盘压力高，接盘/套牢筹码占比偏高；缺失字段：wallet_address, role, game_side, evidence_level；筹码控制状态机：CONTROL_BREAK_OR_DISTRIBUTION；筹码控制状态机：WALLET_BLOCK；筹码控制状态机：DISTRIBUTION_ACTIVE",E4,live,6.4925116e-05,5.358195271868577e-05,-92.6631,-91.1099,-17.4711,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,钱包结构出现风险，但 多轮 delta 未确认；盘型冲突未确认；市场确认不足，默认 EXIT_MONITOR,5.358195271868577e-05,5.358195271868577e-05,3.0,0.0005,,,gmgn_new_token_filter,6.4925116e-05,,,"{'candidate': {'candidate_discovered_at': '', 'discovery_price': None, 'discovery_market_cap_usd': None, 'discovery_liquidity_usd': None, 'discovery_holder_count': None, 'discovery_source': 'gmgn_new_token_filter'}, 'signal': {'signal_time': '2026-05-03 10:26:00 UTC', 'signal_level': 'S4_强确认信号', 'signal_type': 'SIKK-B 控盘箱体突破回踩', 'signal_price': 6.4925116e-05, 'signal_market_cap_usd': None}, 'wallet': {'wallet_decision_time': '2026-05-03T11:14:23Z', 'wallet_structure_status': 'WALLET_BLOCK', 'wallet_structure_score': 0.0, 'wallet_risk_score': 100.0, 'counterparty_pressure_score': 100.0, 'data_quality_score': 100.0, 'wallet_decision_market_cap_usd': None, 'wallet_reason': '发现分发侧钱包 4 个；对手盘压力高，接盘/套牢筹码占比偏高；缺失字段：wallet_address, role, game_side, evidence_level；筹码控制状态机：CONTROL_BREAK_OR_DISTRIBUTION；筹码控制状态机：WALLET_BLOCK；筹码控制状态机：DISTRIBUTION_ACTIVE'}, 'entry': {'paper_entry_time': '2026-05-03T11:14:23Z', 'entry_price_mode': 'live', 'entry_quote_source': 'okx_market_price', 'entry_raw_quote_price': 5.358195271868577e-05, 'entry_simulated_price': 5.358195271868577e-05, 'entry_slippage_pct': 3.0, 'entry_fee_sol': 0.0005, 'entry_market_cap_usd': None, 'entry_liquidity_usd': None, 'entry_holder_count': None, 'paper_size_sol': 0.071587, 'paper_size_usd': 0.0, 'estimated_token_amount': 1336.02820293}}"
